Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt,Year
5.2107E+14,21,521,4,247,69,PUNT,4,178,66,PUNT,3,3,69,0,2006
5.2107E+14,22,703,4,178,89,PUNT,4,0,44,END OF HALF,5,45,178,0,2006
5.7407E+14,1,704,1,900,65,KICKOFF,1,580,32,FIELD GOAL,10,33,320,1,2006
5.7407E+14,2,574,1,580,82,KICKOFF,1,277,0,TOUCHDOWN,10,82,303,1,2006
5.7407E+14,3,704,1,277,77,KICKOFF,1,188,78,PUNT,3,-1,89,0,2006
5.7407E+14,4,704,1,188,44,FUMBLE,1,179,44,INTERCEPTION,1,0,9,0,2006
5.7407E+14,5,574,1,179,67,INTERCEPTION,1,53,0,TOUCHDOWN,5,67,126,0,2006
5.7407E+14,6,704,1,53,81,KICKOFF,2,684,0,TOUCHDOWN,11,81,269,0,2006
5.7407E+14,7,574,2,684,80,KICKOFF,2,328,0,TOUCHDOWN,16,80,356,1,2006
5.7407E+14,8,704,2,328,80,KICKOFF,2,188,51,PUNT,5,29,140,0,2006
5.7407E+14,9,574,2,188,80,PUNT,2,136,0,TOUCHDOWN,2,80,52,0,2006
5.7407E+14,10,704,2,136,80,KICKOFF,2,94,80,SAFETY,3,0,42,0,2006
5.7407E+14,11,574,2,94,62,KICKOFF,2,0,65,END OF HALF,2,-3,94,0,2006
5.7407E+14,12,574,3,900,86,KICKOFF,3,818,93,PUNT,3,-7,82,0,2006
5.7407E+14,13,704,3,818,36,PUNT,3,785,0,TOUCHDOWN,2,36,33,0,2006
5.7407E+14,14,574,3,785,78,KICKOFF,3,609,0,TOUCHDOWN,7,78,176,0,2006
5.7407E+14,15,704,3,609,65,KICKOFF,3,489,0,TOUCHDOWN,3,65,120,0,2006
5.7407E+14,16,574,3,489,80,KICKOFF,3,190,53,PUNT,8,27,299,0,2006
5.7407E+14,17,704,3,190,74,PUNT,4,840,3,DOWNS,10,71,250,1,2006
5.7407E+14,18,574,4,840,97,DOWNS,4,726,88,PUNT,3,9,114,0,2006
5.7407E+14,19,704,4,726,63,PUNT,4,679,63,PUNT,3,0,47,0,2006
5.7407E+14,20,574,4,679,48,PUNT,4,520,17,MISSED FIELD GOAL,6,31,159,1,2006
5.7407E+14,21,704,4,520,65,MISSED FIELD GOAL,4,450,0,TOUCHDOWN,3,65,70,0,2006
5.7407E+14,22,574,4,450,79,KICKOFF,4,0,9,END OF HALF,14,70,450,1,2006
6.71072E+14,1,671,1,900,85,KICKOFF,1,672,67,PUNT,5,18,228,0,2006
6.71072E+14,2,716,1,672,73,PUNT,1,576,44,FUMBLE,6,29,96,0,2006
6.71072E+14,3,671,1,576,56,FUMBLE,1,364,0,TOUCHDOWN,7,56,212,1,2006
6.71072E+14,4,716,1,364,73,KICKOFF,1,292,73,PUNT,3,0,72,0,2006
6.71072E+14,5,671,1,292,68,PUNT,1,95,54,PUNT,6,14,197,0,2006
6.71072E+14,6,716,1,95,80,PUNT,1,76,80,INTERCEPTION,1,0,19,0,2006
6.71072E+14,7,671,1,76,34,INTERCEPTION,2,832,0,TOUCHDOWN,4,34,144,1,2006
6.71072E+14,8,716,2,832,68,KICKOFF,2,701,0,TOUCHDOWN,6,68,131,1,2006
6.71072E+14,9,671,2,701,75,KICKOFF,2,521,64,PUNT,4,11,180,0,2006
6.71072E+14,10,716,2,521,20,PUNT,2,451,0,TOUCHDOWN,3,20,70,1,2006
6.71072E+14,11,671,2,451,81,KICKOFF,2,347,80,PUNT,3,1,104,0,2006
6.71072E+14,12,716,2,347,43,PUNT,2,293,0,TOUCHDOWN,3,43,54,1,2006
6.71072E+14,13,671,2,293,86,KICKOFF,2,123,60,PUNT,6,26,170,0,2006
6.71072E+14,14,716,2,123,83,PUNT,2,26,75,PUNT,3,8,97,0,2006
6.71072E+14,15,671,2,26,50,PUNT,2,0,49,END OF HALF,3,1,26,0,2006
6.71072E+14,16,716,3,900,52,KICKOFF,3,786,59,PUNT,3,-7,114,0,2006
6.71072E+14,17,671,3,786,79,PUNT,3,693,0,TOUCHDOWN,3,79,93,0,2006
6.71072E+14,18,716,3,693,76,KICKOFF,3,469,53,PUNT,8,23,224,0,2006
6.71072E+14,19,671,3,469,95,PUNT,3,324,96,PUNT,3,-1,145,0,2006
6.71072E+14,20,716,3,324,58,PUNT,3,278,0,TOUCHDOWN,3,58,46,0,2006
6.71072E+14,21,671,3,278,90,KICKOFF,3,217,89,INTERCEPTION,2,1,61,0,2006
6.71072E+14,22,716,3,217,24,INTERCEPTION,3,113,0,TOUCHDOWN,4,24,104,1,2006
6.71072E+14,23,671,3,113,81,KICKOFF,4,835,0,TOUCHDOWN,7,81,178,1,2006
6.71072E+14,24,716,4,835,70,KICKOFF,4,673,73,PUNT,3,-3,162,0,2006
6.71072E+14,25,671,4,673,59,PUNT,4,544,55,PUNT,3,4,129,0,2006
6.71072E+14,26,716,4,544,94,PUNT,4,131,0,TOUCHDOWN,13,94,413,1,2006
6.71072E+14,27,671,4,131,80,KICKOFF,4,0,27,DOWNS,12,53,131,0,2006
2.77073E+14,1,277,1,900,71,KICKOFF,1,807,0,TOUCHDOWN,5,71,93,0,2006
2.77073E+14,2,731,1,807,80,KICKOFF,1,566,29,FIELD GOAL,9,51,241,0,2006
2.77073E+14,3,277,1,566,74,KICKOFF,1,369,0,TOUCHDOWN,8,74,197,1,2006
2.77073E+14,4,731,1,369,80,KICKOFF,1,165,64,PUNT,6,16,204,0,2006
2.77073E+14,5,277,1,165,69,PUNT,1,61,61,PUNT,3,8,104,0,2006
2.77073E+14,6,731,1,61,91,PUNT,2,886,86,PUNT,3,5,75,0,2006
2.77073E+14,7,277,2,886,52,PUNT,2,814,48,PUNT,3,4,72,0,2006
2.77073E+14,8,731,2,814,79,PUNT,2,640,77,PUNT,6,2,174,0,2006
2.77073E+14,9,277,2,640,60,PUNT,2,612,0,TOUCHDOWN,1,60,28,0,2006
2.77073E+14,10,731,2,612,80,KICKOFF,2,371,52,FUMBLE,7,28,241,0,2006
2.77073E+14,11,277,2,371,48,FUMBLE,2,315,0,TOUCHDOWN,2,48,56,0,2006
2.77073E+14,12,731,2,304,76,KICKOFF,2,0,16,MISSED FIELD GOAL,9,60,304,1,2006
2.77073E+14,13,731,3,900,80,KICKOFF,3,748,0,TOUCHDOWN,7,80,152,1,2006
2.77073E+14,14,277,3,748,72,KICKOFF,3,686,0,TOUCHDOWN,2,72,62,1,2006
2.77073E+14,15,731,3,686,80,KICKOFF,3,550,32,FUMBLE,6,48,136,0,2006
2.77073E+14,16,277,3,550,68,FUMBLE,3,465,0,TOUCHDOWN,4,68,85,1,2006
2.77073E+14,17,731,3,465,80,KICKOFF,3,363,68,INTERCEPTION,4,12,102,0,2006
2.77073E+14,18,277,3,363,31,INTERCEPTION,3,281,32,INTERCEPTION,4,-1,82,0,2006
2.77073E+14,19,731,3,281,73,INTERCEPTION,3,131,57,PUNT,6,16,150,0,2006
2.77073E+14,20,277,3,131,86,PUNT,3,0,0,TOUCHDOWN,5,86,131,1,2006
2.77073E+14,21,731,4,900,78,KICKOFF,4,853,69,FUMBLE,1,9,47,0,2006
2.77073E+14,22,277,4,853,31,FUMBLE,4,723,0,TOUCHDOWN,6,31,130,1,2006
2.77073E+14,23,731,4,713,82,KICKOFF,4,551,80,PUNT,6,2,162,0,2006
2.77073E+14,24,277,4,551,49,PUNT,4,389,0,TOUCHDOWN,6,49,162,1,2006
2.77073E+14,25,731,4,389,89,KICKOFF,4,304,86,PUNT,3,3,85,0,2006
2.77073E+14,26,277,4,304,53,PUNT,4,111,56,PUNT,3,-3,193,0,2006
2.77073E+14,27,731,4,111,76,PUNT,4,0,70,END OF HALF,3,6,111,0,2006
2.35074E+14,1,736,1,900,79,KICKOFF,1,793,81,PUNT,3,-2,107,0,2006
2.35074E+14,2,235,1,793,6,PUNT,1,741,0,TOUCHDOWN,2,6,52,1,2006
2.35074E+14,3,736,1,741,81,KICKOFF,1,640,73,PUNT,3,8,101,0,2006
2.35074E+14,4,235,1,640,64,PUNT,1,485,58,PUNT,3,6,155,0,2006
2.35074E+14,5,736,1,485,90,PUNT,1,377,0,TOUCHDOWN,7,90,108,1,2006
2.35074E+14,6,235,1,377,73,KICKOFF,1,133,48,PUNT,8,25,244,0,2006
2.35074E+14,7,736,1,133,94,PUNT,1,2,95,PUNT,3,-1,131,0,2006
2.35074E+14,8,235,1,2,49,PUNT,2,724,0,TOUCHDOWN,6,49,178,1,2006
2.35074E+14,9,736,2,724,71,KICKOFF,2,642,64,PUNT,3,7,82,0,2006
2.35074E+14,10,235,2,642,65,PUNT,2,487,57,PUNT,3,8,155,0,2006
2.35074E+14,11,736,2,487,91,PUNT,2,375,58,PUNT,6,33,112,0,2006
2.35074E+14,12,235,2,375,28,PUNT,2,346,28,INTERCEPTION,1,0,29,0,2006
2.35074E+14,13,736,2,346,61,INTERCEPTION,2,143,32,INTERCEPTION,6,29,203,0,2006
2.35074E+14,14,235,2,143,79,INTERCEPTION,2,51,19,INTERCEPTION,8,60,92,1,2006
2.35074E+14,15,736,2,51,97,INTERCEPTION,2,0,96,END OF HALF,1,1,51,0,2006
2.35074E+14,16,235,3,900,79,KICKOFF,3,652,50,PUNT,7,29,248,0,2006
2.35074E+14,17,736,3,652,80,PUNT,3,552,30,MISSED FIELD GOAL,6,50,100,0,2006
2.35074E+14,18,235,3,552,69,MISSED FIELD GOAL,3,492,0,TOUCHDOWN,4,69,60,1,2006
2.35074E+14,19,736,3,492,75,KICKOFF,3,400,68,PUNT,3,7,92,0,2006
2.35074E+14,20,235,3,400,78,PUNT,3,213,61,PUNT,5,17,187,0,2006
2.35074E+14,21,736,3,213,83,PUNT,3,146,79,PUNT,3,4,67,0,2006
2.35074E+14,22,235,3,146,36,PUNT,3,16,12,FIELD GOAL,6,24,130,1,2006
2.35074E+14,23,736,3,16,74,KICKOFF,4,693,0,TOUCHDOWN,9,74,223,1,2006
2.35074E+14,24,235,4,693,69,KICKOFF,4,582,59,INTERCEPTION,3,10,111,0,2006
2.35074E+14,25,736,4,582,75,INTERCEPTION,4,366,10,DOWNS,9,65,216,1,2006
2.35074E+14,26,235,4,366,90,DOWNS,4,242,83,PUNT,3,7,124,0,2006
2.35074E+14,27,736,4,242,54,PUNT,4,150,0,TOUCHDOWN,7,54,92,0,2006
2.35074E+14,28,235,4,150,62,KICKOFF,4,0,53,END OF HALF,4,9,150,0,2006
6.70749E+13,1,749,1,900,51,KICKOFF,1,765,36,INTERCEPTION,4,15,135,0,2006
6.70749E+13,2,67,1,765,77,INTERCEPTION,1,625,76,PUNT,3,1,140,0,2006
6.70749E+13,3,749,1,625,53,PUNT,1,480,0,TOUCHDOWN,6,53,145,1,2006
6.70749E+13,4,67,1,480,71,KICKOFF,1,367,55,PUNT,4,16,113,0,2006
6.70749E+13,5,749,1,367,89,PUNT,1,230,80,PUNT,3,9,137,0,2006
6.70749E+13,6,67,1,230,52,PUNT,2,896,0,TOUCHDOWN,9,52,234,1,2006
6.70749E+13,7,749,2,896,82,KICKOFF,2,662,48,PUNT,8,34,234,0,2006
6.70749E+13,8,67,2,662,86,PUNT,2,534,99,PUNT,3,-13,128,0,2006
6.70749E+13,9,749,2,534,46,PUNT,2,516,0,TOUCHDOWN,1,46,18,0,2006
6.70749E+13,10,67,2,516,73,KICKOFF,2,149,30,INTERCEPTION,12,43,367,0,2006
6.70749E+13,11,749,2,149,80,INTERCEPTION,2,27,83,PUNT,3,-3,122,0,2006
6.70749E+13,12,67,2,27,67,PUNT,2,0,46,END OF HALF,2,21,27,0,2006
6.70749E+13,13,67,3,900,69,KICKOFF,3,746,19,DOWNS,9,50,154,0,2006
6.70749E+13,14,749,3,746,81,DOWNS,3,723,0,TOUCHDOWN,1,81,23,0,2006
6.70749E+13,15,67,3,723,59,KICKOFF,3,588,59,PUNT,3,0,135,0,2006
6.70749E+13,16,749,3,588,70,PUNT,3,276,25,MISSED FIELD GOAL,11,45,312,0,2006
6.70749E+13,17,67,3,276,74,MISSED FIELD GOAL,3,13,0,TOUCHDOWN,11,74,263,1,2006
6.70749E+13,18,749,3,13,76,KICKOFF,4,757,68,PUNT,5,8,156,0,2006
6.70749E+13,19,67,4,757,82,PUNT,4,551,22,MISSED FIELD GOAL,10,60,206,1,2006
6.70749E+13,20,749,4,551,78,MISSED FIELD GOAL,4,470,67,INTERCEPTION,4,11,81,0,2006
6.70749E+13,21,67,4,470,75,INTERCEPTION,4,295,37,FUMBLE,7,38,175,0,2006
6.70749E+13,22,749,4,295,63,FUMBLE,4,222,63,PUNT,3,0,73,0,2006
6.70749E+13,23,67,4,222,73,PUNT,4,57,25,INTERCEPTION,10,48,165,0,2006
6.70749E+13,24,749,4,57,80,INTERCEPTION,4,0,79,END OF HALF,3,1,57,0,2006
2.90754E+13,1,29,1,900,80,KICKOFF,1,782,0,TOUCHDOWN,3,80,118,0,2006
2.90754E+13,2,754,1,782,77,KICKOFF,1,677,70,PUNT,3,7,105,0,2006
2.90754E+13,3,29,1,677,46,PUNT,1,527,40,PUNT,3,6,150,0,2006
2.90754E+13,4,754,1,527,92,PUNT,1,466,0,TOUCHDOWN,2,92,61,0,2006
2.90754E+13,5,29,1,466,80,KICKOFF,1,437,80,INTERCEPTION,1,0,29,0,2006
2.90754E+13,6,754,1,437,31,INTERCEPTION,1,290,19,FIELD GOAL,5,12,147,1,2006
2.90754E+13,7,29,1,290,80,KICKOFF,2,788,0,TOUCHDOWN,13,81,402,1,2006
2.90754E+13,8,754,2,788,80,KICKOFF,2,637,71,PUNT,3,9,151,0,2006
2.90754E+13,9,29,2,637,64,PUNT,2,486,69,PUNT,3,-5,151,0,2006
2.90754E+13,10,754,2,486,77,PUNT,2,419,72,FUMBLE,3,5,67,0,2006
2.90754E+13,11,29,2,419,28,FUMBLE,2,310,31,FIELD GOAL,4,-3,109,0,2006
2.90754E+13,12,754,2,310,65,KICKOFF,2,200,58,PUNT,4,7,110,0,2006
2.90754E+13,13,29,2,200,79,PUNT,2,82,72,PUNT,3,7,118,0,2006
2.90754E+13,14,754,2,82,74,PUNT,2,43,79,DOWNS,4,-5,39,0,2006
2.90754E+13,15,29,2,43,21,DOWNS,2,4,20,FIELD GOAL,3,1,39,1,2006
2.90754E+13,16,754,3,900,80,KICKOFF,3,682,3,FUMBLE,9,77,218,1,2006
2.90754E+13,17,754,3,682,7,FUMBLE,3,627,0,TOUCHDOWN,3,7,55,1,2006
2.90754E+13,18,29,3,627,67,KICKOFF,3,562,62,PUNT,3,5,65,0,2006
2.90754E+13,19,754,3,562,96,PUNT,3,385,48,DOWNS,8,48,177,0,2006
2.90754E+13,20,29,3,385,52,DOWNS,3,136,0,TOUCHDOWN,8,52,249,1,2006
2.90754E+13,21,754,3,136,80,KICKOFF,3,34,61,PUNT,6,19,102,0,2006
2.90754E+13,22,29,3,34,77,PUNT,4,848,81,PUNT,3,-4,86,0,2006
2.90754E+13,23,754,4,848,67,PUNT,4,678,60,PUNT,5,7,170,0,2006
2.90754E+13,24,29,4,678,71,PUNT,4,305,40,PUNT,9,31,373,0,2006
2.90754E+13,25,754,4,305,90,PUNT,4,278,90,PUNT,3,0,27,0,2006
2.90754E+13,26,29,4,278,46,PUNT,4,40,47,PUNT,7,-1,238,0,2006
2.90754E+13,27,754,4,40,80,PUNT,4,0,75,END OF HALF,3,5,40,0,2006
4.14077E+14,1,774,1,900,80,KICKOFF,1,771,74,PUNT,3,6,129,0,2006
4.14077E+14,2,414,1,771,60,PUNT,1,573,40,DOWNS,6,20,198,0,2006
4.14077E+14,3,774,1,573,60,DOWNS,1,355,0,TOUCHDOWN,9,60,218,1,2006
4.14077E+14,4,414,1,355,85,KICKOFF,1,173,46,PUNT,7,39,182,0,2006
4.14077E+14,5,774,1,173,80,PUNT,1,122,53,INTERCEPTION,3,27,51,0,2006
4.14077E+14,6,414,1,122,58,INTERCEPTION,1,82,0,TOUCHDOWN,2,58,40,0,2006
4.14077E+14,7,774,1,82,80,KICKOFF,2,680,31,DOWNS,13,49,302,0,2006
4.14077E+14,8,414,2,680,69,DOWNS,2,658,65,FUMBLE,1,4,22,0,2006
4.14077E+14,9,774,2,658,34,FUMBLE,2,608,0,TOUCHDOWN,3,34,50,1,2006
4.14077E+14,10,414,2,608,83,KICKOFF,2,231,0,TOUCHDOWN,12,83,377,1,2006
4.14077E+14,11,774,2,231,76,KICKOFF,2,87,48,PUNT,7,28,144,0,2006
4.14077E+14,12,414,2,87,83,PUNT,2,8,83,PUNT,3,0,79,0,2006
4.14077E+14,13,414,3,900,77,KICKOFF,3,785,21,FIELD GOAL,5,56,115,1,2006
4.14077E+14,14,774,3,785,54,KICKOFF,3,429,9,FIELD GOAL,13,45,356,1,2006
4.14077E+14,15,414,3,429,72,KICKOFF,3,335,70,INTERCEPTION,2,2,94,0,2006
4.14077E+14,16,774,3,335,40,INTERCEPTION,3,305,0,TOUCHDOWN,2,40,30,1,2006
4.14077E+14,17,414,3,305,72,KICKOFF,3,114,67,PUNT,3,5,191,0,2006
4.14077E+14,18,774,3,114,62,PUNT,4,883,55,PUNT,3,7,131,0,2006
4.14077E+14,19,414,4,883,81,PUNT,4,838,0,TOUCHDOWN,2,81,45,0,2006
4.14077E+14,20,774,4,838,74,KICKOFF,4,600,40,INTERCEPTION,9,34,238,0,2006
4.14077E+14,21,414,4,600,39,INTERCEPTION,4,470,13,FUMBLE,4,26,130,1,2006
4.14077E+14,22,774,4,470,87,FUMBLE,4,76,3,FIELD GOAL,18,84,394,1,2006
4.14077E+14,23,414,4,76,77,KICKOFF,4,0,56,END OF HALF,9,21,76,0,2006
5.3908E+14,1,796,1,900,80,KICKOFF,1,680,67,PUNT,6,13,220,0,2006
5.3908E+14,2,539,1,680,62,PUNT,1,556,63,PUNT,3,-1,124,0,2006
5.3908E+14,3,796,1,556,71,PUNT,1,444,42,PUNT,5,29,112,0,2006
5.3908E+14,4,539,1,444,80,PUNT,1,311,52,PUNT,5,28,133,0,2006
5.3908E+14,5,796,1,311,80,PUNT,1,1,20,FIELD GOAL,10,60,310,1,2006
5.3908E+14,6,539,2,896,80,KICKOFF,2,737,22,FIELD GOAL,9,58,159,1,2006
5.3908E+14,7,796,2,731,80,KICKOFF,2,664,86,FUMBLE,2,-6,67,0,2006
5.3908E+14,8,539,2,664,14,FUMBLE,2,646,14,INTERCEPTION,1,0,18,1,2006
5.3908E+14,9,796,2,646,77,INTERCEPTION,2,334,30,MISSED FIELD GOAL,10,47,312,0,2006
5.3908E+14,10,539,2,334,70,MISSED FIELD GOAL,2,267,65,PUNT,4,5,67,0,2006
5.3908E+14,11,796,2,267,68,PUNT,2,23,0,TOUCHDOWN,9,68,244,1,2006
5.3908E+14,12,539,3,895,80,KICKOFF,3,545,30,PUNT,12,50,350,0,2006
5.3908E+14,13,796,3,545,80,PUNT,3,317,53,PUNT,9,27,228,0,2006
5.3908E+14,14,796,3,317,20,FUMBLE,3,162,2,FIELD GOAL,5,18,155,1,2006
5.3908E+14,15,539,3,156,80,KICKOFF,3,85,77,PUNT,3,3,71,0,2006
5.3908E+14,16,796,3,85,78,PUNT,4,886,75,PUNT,3,3,99,0,2006
5.3908E+14,17,539,4,886,52,PUNT,4,758,53,PUNT,4,-1,128,0,2006
5.3908E+14,18,796,4,758,80,PUNT,4,607,53,FUMBLE,5,27,151,0,2006
5.3908E+14,19,539,4,607,40,FUMBLE,4,488,35,DOWNS,5,5,119,0,2006
5.3908E+14,20,796,4,488,65,DOWNS,4,335,58,PUNT,3,7,153,0,2006
5.3908E+14,21,539,4,335,83,PUNT,4,187,48,DOWNS,10,35,148,0,2006
5.3908E+14,22,796,4,187,52,DOWNS,4,0,9,END OF HALF,7,43,187,1,2006
6.26081E+14,1,626,1,900,62,KICKOFF,1,807,0,TOUCHDOWN,2,62,93,0,2006
6.26081E+14,2,811,1,807,80,KICKOFF,1,732,75,PUNT,3,5,75,0,2006
6.26081E+14,3,626,1,732,62,PUNT,1,696,79,PUNT,2,-17,36,0,2006
6.26081E+14,4,811,1,696,51,PUNT,1,578,14,FIELD GOAL,8,37,118,1,2006
6.26081E+14,5,626,1,578,81,KICKOFF,1,149,17,FIELD GOAL,15,64,429,1,2006
6.26081E+14,6,811,1,149,79,KICKOFF,2,783,8,MISSED FIELD GOAL,11,71,266,1,2006
6.26081E+14,7,626,2,783,80,MISSED FIELD GOAL,2,623,72,PUNT,5,8,160,0,2006
6.26081E+14,8,811,2,623,83,PUNT,2,447,77,FUMBLE,6,6,176,0,2006
6.26081E+14,9,811,2,447,72,KICKOFF,2,33,0,TOUCHDOWN,14,72,414,1,2006
6.26081E+14,10,811,3,900,74,KICKOFF,3,464,0,TOUCHDOWN,15,74,436,1,2006
6.26081E+14,11,626,3,464,60,KICKOFF,3,350,69,PUNT,3,-9,114,0,2006
6.26081E+14,12,811,3,350,72,PUNT,3,217,65,PUNT,3,7,133,0,2006
6.26081E+14,13,626,3,217,88,PUNT,3,128,91,PUNT,3,-3,89,0,2006
6.26081E+14,14,811,3,128,59,PUNT,4,750,0,TOUCHDOWN,12,59,278,1,2006
6.26081E+14,15,626,4,750,80,KICKOFF,4,625,66,INTERCEPTION,5,14,125,0,2006
6.26081E+14,16,811,4,625,33,INTERCEPTION,4,428,34,FIELD GOAL,6,-1,197,0,2006
6.26081E+14,17,626,4,428,80,KICKOFF,4,209,80,PUNT,6,0,219,0,2006
6.26081E+14,18,811,4,209,58,PUNT,4,129,56,PUNT,3,2,80,0,2006
6.26081E+14,19,626,4,129,85,PUNT,4,102,0,TOUCHDOWN,2,85,27,0,2006
6.26081E+14,20,811,4,102,50,KICKOFF,4,0,53,END OF HALF,2,-3,102,0,2006
6.6404E+14,1,664,1,900,91,KICKOFF,1,586,0,TOUCHDOWN,13,91,314,1,2006
6.6404E+14,2,404,1,586,76,KICKOFF,1,465,59,PUNT,4,17,121,0,2006
6.6404E+14,3,664,1,465,59,PUNT,1,358,0,TOUCHDOWN,5,59,107,1,2006
6.6404E+14,4,404,1,358,80,KICKOFF,1,102,61,PUNT,6,19,256,0,2006
6.6404E+14,5,664,1,102,73,PUNT,1,28,0,TOUCHDOWN,3,73,74,0,2006
6.6404E+14,6,404,1,28,84,KICKOFF,2,846,85,PUNT,3,-1,82,0,2006
6.6404E+14,7,664,2,846,54,PUNT,2,695,48,PUNT,3,6,151,0,2006
6.6404E+14,8,404,2,695,87,PUNT,2,589,80,PUNT,4,7,106,0,2006
6.6404E+14,9,664,2,589,50,PUNT,2,417,0,TOUCHDOWN,7,50,172,1,2006
6.6404E+14,10,404,2,417,62,KICKOFF,2,193,0,TOUCHDOWN,8,62,224,1,2006
6.6404E+14,11,664,2,193,40,KICKOFF,2,122,0,TOUCHDOWN,3,40,71,0,2006
6.6404E+14,12,404,2,122,80,KICKOFF,2,42,0,TOUCHDOWN,6,80,80,0,2006
6.6404E+14,13,664,2,42,74,KICKOFF,2,0,86,END OF HALF,1,-12,42,0,2006
6.6404E+14,14,404,3,900,84,KICKOFF,3,566,11,MISSED FIELD GOAL,15,73,334,1,2006
6.6404E+14,15,664,3,566,80,MISSED FIELD GOAL,3,495,83,PUNT,3,-3,71,0,2006
6.6404E+14,16,404,3,495,43,PUNT,3,399,36,PUNT,3,7,96,0,2006
6.6404E+14,17,664,3,399,69,PUNT,3,308,37,PUNT,6,32,91,0,2006
6.6404E+14,18,404,3,308,84,PUNT,3,158,69,PUNT,7,15,150,0,2006
6.6404E+14,19,664,3,158,63,PUNT,3,0,41,PUNT,5,22,158,0,2006
6.6404E+14,20,404,4,900,62,PUNT,4,843,58,PUNT,3,4,57,0,2006
6.6404E+14,21,664,4,843,84,PUNT,4,497,0,TOUCHDOWN,12,84,346,1,2006
6.6404E+14,22,404,4,497,53,KICKOFF,4,273,0,TOUCHDOWN,10,53,224,1,2006
6.6404E+14,23,664,4,273,77,KICKOFF,4,0,28,END OF HALF,7,49,273,0,2006
7.0905E+14,1,503,1,900,80,KICKOFF,1,630,0,TOUCHDOWN,10,80,270,1,2006
7.0905E+14,2,709,1,625,80,KICKOFF,1,553,74,PUNT,3,6,72,0,2006
7.0905E+14,3,503,1,553,73,PUNT,1,489,84,FUMBLE,2,-11,64,0,2006
7.0905E+14,4,709,1,489,16,FUMBLE,1,371,0,TOUCHDOWN,4,16,118,1,2006
7.0905E+14,5,503,1,362,85,KICKOFF,1,257,79,PUNT,3,6,105,0,2006
7.0905E+14,6,709,1,257,66,PUNT,1,106,12,FIELD GOAL,8,54,151,1,2006
7.0905E+14,7,503,1,95,82,KICKOFF,1,34,84,INTERCEPTION,3,-2,61,0,2006
7.0905E+14,8,709,1,34,21,INTERCEPTION,2,810,23,DOWNS,4,-2,124,1,2006
7.0905E+14,9,503,2,810,77,DOWNS,2,743,74,PUNT,3,3,67,0,2006
7.0905E+14,10,709,2,743,68,PUNT,2,667,64,PUNT,3,4,76,0,2006
7.0905E+14,11,503,2,667,57,PUNT,2,549,49,PUNT,3,8,118,0,2006
7.0905E+14,12,709,2,549,81,PUNT,2,100,0,TOUCHDOWN,14,81,449,1,2006
7.0905E+14,13,503,2,90,60,KICKOFF,2,26,13,FIELD GOAL,9,47,64,1,2006
7.0905E+14,14,709,3,882,82,KICKOFF,3,640,57,PUNT,9,25,242,0,2006
7.0905E+14,15,503,3,640,81,PUNT,3,544,75,PUNT,3,6,96,0,2006
7.0905E+14,16,709,3,544,62,PUNT,3,524,62,INTERCEPTION,1,0,20,0,2006
7.0905E+14,17,503,3,524,68,INTERCEPTION,3,428,63,PUNT,3,5,96,0,2006
7.0905E+14,18,709,3,428,60,PUNT,3,246,10,DOWNS,8,50,182,1,2006
7.0905E+14,19,503,3,246,90,DOWNS,3,214,90,PUNT,3,0,32,0,2006
7.0905E+14,20,709,3,214,47,PUNT,3,55,34,PUNT,5,13,159,0,2006
7.0905E+14,21,503,3,55,80,PUNT,4,805,66,PUNT,7,14,150,0,2006
7.0905E+14,22,709,4,805,68,PUNT,4,689,66,PUNT,3,2,116,0,2006
7.0905E+14,23,503,4,689,63,PUNT,4,503,27,FIELD GOAL,7,36,186,1,2006
7.0905E+14,24,709,4,499,80,KICKOFF,4,352,72,PUNT,3,8,147,0,2006
7.0905E+14,25,503,4,352,70,PUNT,4,281,51,PUNT,4,19,71,0,2006
7.0905E+14,26,709,4,281,96,PUNT,4,122,76,PUNT,6,20,159,0,2006
7.0905E+14,27,503,4,122,68,PUNT,4,1,2,DOWNS,15,66,121,1,2006
8.60005E+13,1,86,1,900,80,KICKOFF,1,828,79,FUMBLE,2,1,72,0,2006
8.60005E+13,2,5,1,828,21,FUMBLE,1,691,0,TOUCHDOWN,4,21,137,1,2006
8.60005E+13,3,86,1,672,75,KICKOFF,1,393,8,FIELD GOAL,10,67,279,1,2006
8.60005E+13,4,5,1,381,69,KICKOFF,1,303,0,TOUCHDOWN,4,69,78,1,2006
8.60005E+13,5,86,1,293,69,KICKOFF,2,894,27,DOWNS,10,42,299,0,2006
8.60005E+13,6,5,2,894,73,DOWNS,2,736,0,TOUCHDOWN,8,73,158,0,2006
8.60005E+13,7,86,2,725,66,KICKOFF,2,486,44,PUNT,5,22,239,0,2006
8.60005E+13,8,5,2,486,94,PUNT,2,461,81,FUMBLE,2,13,25,0,2006
8.60005E+13,9,86,2,461,19,FUMBLE,2,356,0,TOUCHDOWN,5,19,105,1,2006
8.60005E+13,10,5,2,341,44,KICKOFF,2,119,7,MISSED FIELD GOAL,9,37,222,1,2006
8.60005E+13,11,86,2,119,80,MISSED FIELD GOAL,2,77,71,INTERCEPTION,2,9,42,0,2006
8.60005E+13,12,5,2,77,52,INTERCEPTION,2,0,1,FIELD GOAL,8,51,77,1,2006
